transaction_id,transaction_type_id,account_id,transaction_date,from_account,to_account,amount_base_curr,amount_usd,currency_code,currency_rate,notes,load_date,load_id
3VD426462Z0006020I,101,107,2016-09-01,1970-4555-899,8876-8024-429,689974,151794.28,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
2CP722708S4489656V,101,107,2016-10-01,1970-4555-899,1624-0742-062,318117,69985.74,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
2GY606694A7690083K,101,107,2016-11-01,1970-4555-899,5814-8777-951,886437,195016.14,MYR,0.22,This installment was made to pay off debt,2017-03-01,0
4VE622542Q6374938U,101,107,2016-12-01,1970-4555-899,6988-3552-298,487321,521433.47,EUR,1.07,Following was a salary transaction,2017-03-01,0
3HW246401P9093077A,101,107,2017-01-01,1970-4555-899,5950-8732-002,898023,960884.61,EUR,1.07,Following was a salary transaction,2017-03-01,0
0OC926395M0503245F,101,107,2017-02-01,1970-4555-899,9328-2377-226,924981,989729.67,EUR,1.07,Following was a salary transaction,2017-03-01,0
8FH951296C5412457Q,101,107,2017-03-01,1970-4555-899,5829-4949-365,853538,913285.66,EUR,1.07,Following was a salary transaction,2017-03-01,0
4NU165594X1684536V,101,107,2017-04-01,1970-4555-899,6161-0773-138,936928,1002512.96,EUR,1.07,Following was a salary transaction,2017-03-01,0
1TZ681186P6501626H,101,107,2017-05-01,1970-4555-899,7226-3782-765,843336,902369.52,EUR,1.07,Following was a salary transaction,2017-03-01,0
1QL694347M7781881E,101,107,2017-06-01,1970-4555-899,1196-8648-189,21538,23045.66,EUR,1.07,Following was a salary transaction,2017-03-01,0
4LO998247Y7158180U,101,107,2017-07-01,1970-4555-899,8441-9106-593,567178,606880.46,EUR,1.07,Following was a salary transaction,2017-03-01,0
4BD453672T7303293Z,101,107,2017-08-01,1970-4555-899,4652-7758-422,909087,972723.09,EUR,1.07,Following was a salary transaction,2017-03-01,0
0GN132197I5322742R,101,107,2017-09-01,1970-4555-899,7582-5237-047,932109,997356.63,EUR,1.07,Following was a salary transaction,2017-03-01,0
4SB843319L4531184E,101,107,2017-10-01,1970-4555-899,1404-6803-057,739992,791791.44,EUR,1.07,Following was a salary transaction,2017-03-01,0
5GY330161Y2725686P,101,107,2017-11-01,1970-4555-899,5431-8076-366,460337,492560.59,EUR,1.07,Following was a salary transaction,2017-03-01,0
8IW862525T6801550O,101,107,2017-12-01,1970-4555-899,9975-0572-886,279898,299490.86,EUR,1.07,Following was a salary transaction,2017-03-01,0
9DZ667192L4418839O,101,107,2018-01-01,1970-4555-899,1826-3244-457,380065,406669.55,EUR,1.07,Following was a salary transaction,2017-03-01,0
0RD787062R1394696I,101,107,2018-02-01,1970-4555-899,1373-4166-311,449028,480459.96,EUR,1.07,Following was a salary transaction,2017-03-01,0
1XB547543M8871108I,101,107,2018-03-01,1970-4555-899,8003-1464-483,832127,890375.89,EUR,1.07,Following was a salary transaction,2017-03-01,0
2SI121113P1077410D,101,107,2018-04-01,1970-4555-899,7703-6885-245,559467,598629.69,EUR,1.07,Following was a salary transaction,2017-03-01,0
9RB992577S0874747I,101,107,2018-05-01,1970-4555-899,3794-5251-130,622580,666160.6,EUR,1.07,Following was a salary transaction,2017-03-01,0
1QE616117P8975166L,101,107,2018-06-01,1970-4555-899,7651-8952-057,683406,731244.42,EUR,1.07,Following was a salary transaction,2017-03-01,0
2OL026609O9224893A,101,108,2016-01-01,1838-5694-849,1256-1486-482,974569,1042788.83,EUR,1.07,Following was a salary transaction,2017-03-01,0
1VR127956S2031600V,101,108,2016-02-01,1838-5694-849,7849-0285-105,523885,560556.95,EUR,1.07,Following was a salary transaction,2017-03-01,0
0XV701080I9863441V,101,108,2016-03-01,1838-5694-849,1640-7041-491,173245,185372.15,EUR,1.07,Following was a salary transaction,2017-03-01,0
7CF984180B1923058Z,101,108,2016-04-01,1838-5694-849,3809-1078-254,471242,504228.94,EUR,1.07,Following was a salary transaction,2017-03-01,0
0BU210115H7296378G,101,108,2016-05-01,1838-5694-849,1097-6582-590,765560,819149.2,EUR,1.07,Following was a salary transaction,2017-03-01,0
7JX877952E5964435T,101,108,2016-06-01,1838-5694-849,1760-1852-698,32957,35263.99,EUR,1.07,Following was a salary transaction,2017-03-01,0
4VI980646X2006040O,101,108,2016-07-01,1838-5694-849,1970-4555-899,860898,921160.86,EUR,1.07,Following was a salary transaction,2017-03-01,0
2JN097544X7473308I,101,108,2016-08-01,1838-5694-849,1838-5694-849,986376,1055422.32,EUR,1.07,Following was a salary transaction,2017-03-01,0
6VT755154Q7392956F,101,108,2016-09-01,1838-5694-849,8876-8024-429,726620,777483.4,EUR,1.07,Following was a salary transaction,2017-03-01,0
2MI417223E0652567Z,101,108,2016-10-01,1838-5694-849,1624-0742-062,161021,161021,USD,1,This was a loan installment,2017-03-01,0
7IZ011752Q4058881A,101,108,2016-11-01,1838-5694-849,5814-8777-951,421683,421683,USD,1,This was a loan installment,2017-03-01,0
8AQ159614Q9941783V,101,108,2016-12-01,1838-5694-849,6988-3552-298,276329,276329,USD,1,This was a loan installment,2017-03-01,0
2FA288339J9378640U,101,108,2017-01-01,1838-5694-849,5950-8732-002,236246,236246,USD,1,This was a loan installment,2017-03-01,0
2JD313896E6040156P,101,108,2017-02-01,1838-5694-849,9328-2377-226,865995,865995,USD,1,This was a loan installment,2017-03-01,0
0MB498397V2038613C,101,108,2017-03-01,1838-5694-849,5829-4949-365,644086,644086,USD,1,This was a loan installment,2017-03-01,0
9QC836977Q9469248S,101,108,2017-04-01,1838-5694-849,6161-0773-138,13768,13768,USD,1,This was a loan installment,2017-03-01,0
0YD549019H9230808O,101,108,2017-05-01,1838-5694-849,7226-3782-765,793283,793283,USD,1,This was a loan installment,2017-03-01,0
3IO190894V8775450M,101,108,2017-06-01,1838-5694-849,1196-8648-189,612743,612743,USD,1,This was a loan installment,2017-03-01,0
1QE206347O7056934B,101,108,2017-07-01,1838-5694-849,8441-9106-593,613545,613545,USD,1,This was a loan installment,2017-03-01,0
9PC956381I4324162R,101,108,2017-08-01,1838-5694-849,4652-7758-422,710842,710842,USD,1,This was a loan installment,2017-03-01,0
3OU937705K6293576N,101,108,2017-09-01,1838-5694-849,7582-5237-047,733411,733411,USD,1,This was a loan installment,2017-03-01,0
1YV306544K3656290G,101,108,2017-10-01,1838-5694-849,1404-6803-057,899806,899806,USD,1,This was a loan installment,2017-03-01,0
9CM740035C6949844D,101,108,2017-11-01,1838-5694-849,5431-8076-366,119558,119558,USD,1,This was a loan installment,2017-03-01,0
4KZ939510B8664276Z,101,108,2017-12-01,1838-5694-849,9975-0572-886,151587,151587,USD,1,This was a loan installment,2017-03-01,0
0DT772002Q2290960G,101,108,2018-01-01,1838-5694-849,1826-3244-457,144698,144698,USD,1,This was a loan installment,2017-03-01,0
1QF001653B3520677S,101,108,2018-02-01,1838-5694-849,1373-4166-311,142527,142527,USD,1,This was a loan installment,2017-03-01,0
5WO624805U9491404H,101,108,2018-03-01,1838-5694-849,8003-1464-483,503543,503543,USD,1,This was a loan installment,2017-03-01,0
8KK761904X3190655H,101,108,2018-04-01,1838-5694-849,7703-6885-245,626727,626727,USD,1,This was a loan installment,2017-03-01,0
2RS445544H2645272T,101,108,2018-05-01,1838-5694-849,3794-5251-130,460427,460427,USD,1,This was a loan installment,2017-03-01,0
8WG675652O2059561C,101,108,2018-06-01,1838-5694-849,7651-8952-057,329994,329994,USD,1,This was a loan installment,2017-03-01,0
9NG835206M5017682T,101,109,2016-01-01,8876-8024-429,1256-1486-482,607889,607889,USD,1,This was a loan installment,2017-03-01,0
2CC486273A3330152F,101,109,2016-02-01,8876-8024-429,7849-0285-105,796153,796153,USD,1,This was a loan installment,2017-03-01,0
7IA495192Z7718943O,101,109,2016-03-01,8876-8024-429,1640-7041-491,171287,171287,USD,1,This was a loan installment,2017-03-01,0
4JB623482Y3254560B,101,109,2016-04-01,8876-8024-429,3809-1078-254,601212,601212,USD,1,This was a loan installment,2017-03-01,0
3MW938231T4509773N,101,109,2016-05-01,8876-8024-429,1097-6582-590,637551,637551,USD,1,This was a loan installment,2017-03-01,0
3WX838030A5277554V,101,109,2016-06-01,8876-8024-429,1760-1852-698,863467,863467,USD,1,This was a loan installment,2017-03-01,0
7KT538308E2596784N,101,109,2016-07-01,8876-8024-429,1970-4555-899,179695,179695,USD,1,This was a credit card statement repayment,2017-03-01,0
8VD819662D1077107D,101,109,2016-08-01,8876-8024-429,1838-5694-849,574267,574267,USD,1,This was a credit card statement repayment,2017-03-01,0
4FA939633H0653853G,101,109,2016-09-01,8876-8024-429,8876-8024-429,253739,253739,USD,1,This was a credit card statement repayment,2017-03-01,0
1RJ534073A3084780J,101,109,2016-10-01,8876-8024-429,1624-0742-062,752781,752781,USD,1,This was a credit card statement repayment,2017-03-01,0
3ZU784345X4563437N,101,109,2016-11-01,8876-8024-429,5814-8777-951,247610,247610,USD,1,This was a credit card statement repayment,2017-03-01,0
4YV529775S9928625U,101,109,2016-12-01,8876-8024-429,6988-3552-298,118585,118585,USD,1,This was a credit card statement repayment,2017-03-01,0
5AC909390M5977750F,101,109,2017-01-01,8876-8024-429,5950-8732-002,235234,235234,USD,1,This was a credit card statement repayment,2017-03-01,0
4CE994371S0874959Q,101,109,2017-02-01,8876-8024-429,9328-2377-226,531776,531776,USD,1,This was a credit card statement repayment,2017-03-01,0
5TQ396478K8895879U,101,109,2017-03-01,8876-8024-429,5829-4949-365,553321,553321,USD,1,This was a credit card statement repayment,2017-03-01,0
2QR127469X2968370S,101,109,2017-04-01,8876-8024-429,6161-0773-138,65827,65827,USD,1,This was a credit card statement repayment,2017-03-01,0
5ZS008249Y1015365C,101,109,2017-05-01,8876-8024-429,7226-3782-765,580601,580601,USD,1,This was a credit card statement repayment,2017-03-01,0
9KA269314P0607830Q,101,109,2017-06-01,8876-8024-429,1196-8648-189,116736,116736,USD,1,This was a credit card statement repayment,2017-03-01,0
6GX904958G2767593Z,101,109,2017-07-01,8876-8024-429,8441-9106-593,20461,20461,USD,1,This was a credit card statement repayment,2017-03-01,0
2WE351782N7864713K,101,109,2017-08-01,8876-8024-429,4652-7758-422,850394,850394,USD,1,This was a credit card statement repayment,2017-03-01,0
8KR848754Q0738928D,101,109,2017-09-01,8876-8024-429,7582-5237-047,434230,434230,USD,1,This was a credit card statement repayment,2017-03-01,0
3RH959778A6377456R,101,109,2017-10-01,8876-8024-429,1404-6803-057,40836,40836,USD,1,This was a credit card statement repayment,2017-03-01,0
6XI191740U9071059G,101,109,2017-11-01,8876-8024-429,5431-8076-366,298575,298575,USD,1,This was a credit card statement repayment,2017-03-01,0
5GX141482P9609811W,101,109,2017-12-01,8876-8024-429,9975-0572-886,199678,199678,USD,1,This was a credit card statement repayment,2017-03-01,0
5EH662016Y3050588I,101,109,2018-01-01,8876-8024-429,1826-3244-457,17257,17257,USD,1,This was a credit card statement repayment,2017-03-01,0
0IX347051V9214051A,101,109,2018-02-01,8876-8024-429,1373-4166-311,637114,637114,USD,1,This was a credit card statement repayment,2017-03-01,0
4NS813566K4478998Z,101,109,2018-03-01,8876-8024-429,8003-1464-483,139437,139437,USD,1,This was a credit card statement repayment,2017-03-01,0
5FI450912S1831628W,101,109,2018-04-01,8876-8024-429,7703-6885-245,721419,721419,USD,1,This was a credit card statement repayment,2017-03-01,0
2OR266149D8435925I,101,109,2018-05-01,8876-8024-429,3794-5251-130,549624,549624,USD,1,This was a credit card statement repayment,2017-03-01,0
6RL153810T8008418C,101,109,2018-06-01,8876-8024-429,7651-8952-057,693173,693173,USD,1,This was a credit card statement repayment,2017-03-01,0
0GR014970B4420624P,101,110,2016-01-01,1624-0742-062,1256-1486-482,822700,822700,USD,1,This was a credit card statement repayment,2017-03-01,0
7OT355202B5805853H,101,110,2016-02-01,1624-0742-062,7849-0285-105,240781,240781,USD,1,This was a credit card statement repayment,2017-03-01,0
8VR534117W5389122O,101,110,2016-03-01,1624-0742-062,1640-7041-491,364687,364687,USD,1,This was a credit card statement repayment,2017-03-01,0
3CD354214W5561820R,101,110,2016-04-01,1624-0742-062,3809-1078-254,526962,526962,USD,1,This was a credit card statement repayment,2017-03-01,0
4VP945679T3782453L,101,110,2016-05-01,1624-0742-062,1097-6582-590,256297,256297,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
6AJ704809I7948405V,101,110,2016-06-01,1624-0742-062,1760-1852-698,271798,271798,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7US513363P0300781M,101,110,2016-07-01,1624-0742-062,1970-4555-899,962031,962031,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
0UM467333L4462470P,101,110,2016-08-01,1624-0742-062,1838-5694-849,410116,410116,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
8QV790922J0187035E,101,110,2016-09-01,1624-0742-062,8876-8024-429,581295,581295,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
9LC996794U2060624P,101,110,2016-10-01,1624-0742-062,1624-0742-062,409066,409066,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
9LL224033T8263796F,101,110,2016-11-01,1624-0742-062,5814-8777-951,661583,661583,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7KH373094X6156358H,101,110,2016-12-01,1624-0742-062,6988-3552-298,954265,954265,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
2OD209500L0789398V,101,110,2017-01-01,1624-0742-062,5950-8732-002,485966,485966,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
8KO652582Q8423363S,101,110,2017-02-01,1624-0742-062,9328-2377-226,590784,590784,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
5TZ263835G4955656Z,101,110,2017-03-01,1624-0742-062,5829-4949-365,747642,747642,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
4AE675276X8085159A,101,110,2017-04-01,1624-0742-062,6161-0773-138,253754,253754,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
2LC738629K8027219D,101,110,2017-05-01,1624-0742-062,7226-3782-765,16745,16745,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
8UT025589R4974193U,101,110,2017-06-01,1624-0742-062,1196-8648-189,826992,826992,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7II871366I7949717N,101,110,2017-07-01,1624-0742-062,8441-9106-593,413890,413890,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
8NH503679Q0289186U,101,110,2017-08-01,1624-0742-062,4652-7758-422,484912,484912,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
1BB571376G0388617O,101,110,2017-09-01,1624-0742-062,7582-5237-047,420329,420329,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
4DU939899R0660035P,101,110,2017-10-01,1624-0742-062,1404-6803-057,484022,484022,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
0SM632076F7571856A,101,110,2017-11-01,1624-0742-062,5431-8076-366,993296,993296,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
0NC639262S6480923L,101,110,2017-12-01,1624-0742-062,9975-0572-886,635844,635844,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
1NU630951A0348428W,101,110,2018-01-01,1624-0742-062,1826-3244-457,258375,258375,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
4WF938611F3451950T,101,110,2018-02-01,1624-0742-062,1373-4166-311,220353,220353,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
9BQ631181A2469665P,101,110,2018-03-01,1624-0742-062,8003-1464-483,921955,921955,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
0MC940975U3504792U,101,110,2018-04-01,1624-0742-062,7703-6885-245,547271,547271,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
3OF384850Z9585782X,101,110,2018-05-01,1624-0742-062,3794-5251-130,954082,954082,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
3EQ223237M8675525D,101,110,2018-06-01,1624-0742-062,7651-8952-057,452665,452665,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7DR317236V7402783R,101,111,2016-01-01,5814-8777-951,1256-1486-482,893243,893243,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
4SC131715A8443224V,101,111,2016-02-01,5814-8777-951,7849-0285-105,46271,46271,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
8YN837180W4272866Z,101,111,2016-03-01,5814-8777-951,1640-7041-491,98413,98413,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7GF224714T4899159K,101,111,2016-04-01,5814-8777-951,3809-1078-254,906965,906965,USD,1,This was a transfer from one account to a joint account,2017-03-01,0
7JB623655E7639085J,101,111,2016-05-01,5814-8777-951,1097-6582-590,498953,379204.28,CAD,0.76,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0HO947935G9671563W,101,111,2016-06-01,5814-8777-951,1760-1852-698,897223,681889.48,CAD,0.76,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
9PN008224U8406402N,101,111,2016-07-01,5814-8777-951,1970-4555-899,23064,17528.64,CAD,0.76,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
